Date,Open,High,Low,Close,Vol.
2018-06-20,6752.3,6812.7,6575.1,6765.4,121.48K
2018-06-21,6765.8,6797.5,6695.1,6728,99.29K
2018-06-22,6728.2,6739.7,5955,6055.7,278.22K
2018-06-23,6055.2,6259,6032.8,6167.3,142.90K
2018-06-24,6167.9,6248.3,5785.3,6154.6,240.60K
2018-06-25,6155.1,6331.2,6101.7,6256.6,210.69K
2018-06-26,6256.9,6267.7,6060,6082.1,176.66K
2018-06-27,6081.1,6187.3,6025.4,6154.9,133.42K
2018-06-28,6154.9,6178.4,5854,5883.5,156.05K
2018-06-29,5883.2,6284.9,5818.5,6213.3,206.96K
2018-06-30,6213.4,6498.5,6204,6398.9,189.33K
2018-07-01,6398.5,6445.1,6284.7,6366.8,128.51K
2018-07-02,6349.1,6680,6275,6619.5,179.92K
2018-07-03,6618.6,6676.6,6513.5,6513.5,150.19K
2018-07-04,6513.8,6774.5,6442.3,6598.4,143.04K
2018-07-05,6598,6693.6,6466.1,6546.5,166.18K
2018-07-06,6546.5,6638.2,6458.3,6617.7,132.69K
2018-07-07,6617.7,6805.9,6531.1,6765.5,114.57K
2018-07-08,6765.4,6784,6694.3,6714.8,267.60K
2018-07-09,6715.1,6793.8,6637.7,6667.1,289.48K
2018-07-10,6668.4,6686.8,6291.5,6307.2,315.27K
2018-07-11,6307.2,6409.7,6296.6,6389.1,243.82K
2018-07-12,6389.1,6389.4,6088.8,6250.6,289.24K
2018-07-13,6250.8,6333.8,6144.5,6230.2,233.22K
2018-07-14,6229.5,6313.5,6192.5,6254.8,243.71K
2018-07-15,6254.8,6399.6,6238.5,6362.9,180.67K
2018-07-16,6362.8,6749.2,6344.1,6729.9,312.12K
2018-07-17,6729.8,7453.2,6666,7322,337.75K
2018-07-18,7321.6,7581.2,7249.3,7383.6,333.32K
2018-07-19,7383.9,7558.4,7288.8,7477.5,247.25K
2018-07-20,7477.6,7683.6,7292,7339.4,258.85K
2018-07-21,7339.3,7460.8,7223.5,7408.7,160.77K
2018-07-22,7409,7575.3,7343.7,7412.3,204.16K
2018-07-23,7412.4,7809.6,7379.2,7723,272.15K
2018-07-24,7723.1,8479.8,7701.9,8407,345.32K
2018-07-25,8404.9,8484.6,8062.1,8173.7,269.23K
2018-07-26,8173.9,8304.3,7861,7937,235.45K
2018-07-27,7936.9,8273.8,7808.3,8187.4,243.22K
2018-07-28,8186.8,8234.1,8077.4,8234.1,147.14K
2018-07-29,8231.5,8275.4,8113.3,8215.6,155.24K
2018-07-30,8214.7,8262,7874.4,8177.1,242.21K
2018-07-31,8176.4,8176.5,7649.8,7729.4,266.94K
2018-08-01,7728.5,7753.2,7449.2,7606.4,237.69K
2018-08-02,7606.4,7701.4,7470.6,7535.6,216.34K
2018-08-03,7535.6,7535.6,7293.5,7419,226.46K
2018-08-04,7418.9,7484.2,6949.7,7014.3,222.57K
2018-08-05,7014,7087.6,6887.9,7027.1,177.64K
2018-08-06,7027.8,7143.6,6852.5,6943.6,168.87K
2018-08-07,6943.6,7149.7,6689.9,6724.9,232.48K
2018-08-08,6725.2,6725.2,6138.8,6283.6,311.54K
2018-08-09,6283.7,6620.2,6197,6538.8,237.66K
2018-08-10,6539.5,6570.2,6043.4,6152.3,298.82K
2018-08-11,6152.8,6469.6,6009.8,6231.6,247.34K
2018-08-12,6232.1,6453,6169.8,6313,216.33K
2018-08-13,6313,6524.1,6159.6,6255.3,234.09K
2018-08-14,6255.3,6255.3,5898.3,6190.2,3.66M
2018-08-15,6190.2,6592.8,6177.9,6256.9,3.74M
2018-08-16,6256.9,6470.9,6249.8,6306.7,3.50M
2018-08-17,6306.7,6581.7,6291.8,6581.7,3.20M
2018-08-18,6581.8,6626.4,6295.5,6379.1,3.15M
2018-08-19,6379.1,6534.8,6316,6481.5,2.71M
2018-08-20,6474.2,6516.4,6255.9,6268.1,3.10M
2018-08-21,6268.1,6484.1,6257.4,6482.2,1.46M
2018-08-22,6482.2,6840.8,6304.8,6359.6,3.63M
2018-08-23,6359.9,6550.2,6359.2,6521.2,2.76M
2018-08-24,6521.2,6721.2,6472.8,6680.4,3.70M
2018-08-25,6680.6,6783.4,6655.3,6734.8,3.59M
2018-08-26,6734.9,6892.7,6573.1,6712.7,3.37M
2018-08-27,6712.7,6902.9,6650.4,6897.6,3.26M
2018-08-28,6897.6,7129.7,6861.2,7074.6,3.79M
2018-08-29,7074.6,7121.4,6926.7,7029.1,4.11M
2018-08-30,7029.2,7050.2,6798,6993.7,3.74M
2018-08-31,6993.7,7080.2,6698,7033.8,4.21M
2018-09-01,7032.4,7264.3,7020.4,7189.6,3.52M
2018-09-02,7189.6,7334.8,7117.3,7293.9,3.90M
2018-09-03,7289.8,7330.7,7182.8,7264.2,3.87M
2018-09-04,7264.2,7409.9,7234.5,7377.5,3.92M
2018-09-05,7377.5,7407.5,6691.8,6706.8,4.55M
2018-09-06,6706.8,6732.9,6337.8,6514,4.02M
2018-09-07,6514.1,6540.6,6316.2,6390.9,3.30M
2018-09-08,6390.9,6484.3,6132.3,6184.3,3.46M
2018-09-09,6184.3,6432.6,6148.8,6238.5,2.84M
2018-09-10,6238.5,6358.5,6237.3,6321,3.11M
2018-09-11,6320.7,6391.8,6189.6,6293.9,3.30M
2018-09-12,6293.9,6353.5,6204.5,6338,3.04M
2018-09-13,6338,6867.3,6337.8,6482.9,3.53M
2018-09-14,6482.9,6579.4,6412.1,6483.7,3.20M
2018-09-15,6482.6,6562.9,6470.3,6519,3.16M
2018-09-16,6519,6520.8,6406.2,6500.2,3.34M
2018-09-17,6500.2,6533.5,6215.9,6251.9,3.26M
2018-09-18,6251.9,6388.8,6228.8,6342,2.82M
2018-09-19,6342,6478.7,6144.5,6390.4,3.54M
2018-09-20,6390.4,6537.5,6346.4,6489.2,5.18M
2018-09-21,6490.9,6780.5,6489.8,6766.7,7.73M
2018-09-22,6766.7,6833.3,6635.5,6729.6,7.31M
2018-09-23,6729.6,6789.4,6666.4,6704.1,7.34M
2018-09-24,6713.3,6728.1,6559.1,6584.1,7.57M
2018-09-25,6590.6,6590.6,5977,6445.1,7.34M
2018-09-26,6443,6551.9,6384.1,6468.1,8.64M
2018-09-27,6463.7,6738.3,6428.8,6689.2,9.34M
2018-09-28,6685.7,6809.2,6538.6,6636,9.57M
2018-09-29,6633.9,6648.4,6464.4,6603.9,9.42M
2018-09-30,6603.9,6673.9,6533.5,6635.2,9.34M
2018-10-01,6635.2,6674.7,6072.7,6608.2,9.19M
2018-10-02,6608.2,6645.7,6034.9,6549.9,9.34M
2018-10-03,6549.9,6563.5,6429.6,6507.8,9.21M
2018-10-04,6509.2,6653,6487.8,6584.2,9.31M
2018-10-05,6584.2,6682.3,6537.6,6639.1,9.34M
2018-10-06,6639.1,6661.5,6550.4,6596.3,9.18M
2018-10-07,6596.3,6633.9,6523.8,6611,77.06K
2018-10-08,6611,6699.5,6589.9,6669.6,119.68K
2018-10-09,6669.6,6678.9,6613.3,6650.8,80.79K
2018-10-10,6650.6,6653.5,6526,6618,101.93K
2018-10-11,6618,6622.5,6206.2,6239.1,245.28K
2018-10-12,6239.2,6344.8,6206.8,6291.3,147.40K
2018-10-13,6291.3,6329.3,6282.8,6321.7,94.45K
2018-10-14,6321.6,6390.9,6300,6326.8,99.38K
2018-10-15,6326.8,7358.4,6300.2,6699.8,443.33K
2018-10-16,6712.4,6836.7,6645.4,6705.3,155.85K
2018-10-17,6718.9,6745.9,6637.8,6686.6,136.71K
2018-10-18,6690.1,6736.3,6530.6,6574.1,134.15K
2018-10-19,6576.4,6603.2,6506.9,6512,121.44K
2018-10-20,6511.7,6593.7,6495.9,6572.2,97.77K
2018-10-21,6575.9,6643.1,6568,6583,92.94K
2018-10-22,6583,6612.7,6529.5,6555.8,101.57K
2018-10-23,6558.6,6573.6,6500.5,6528.7,108.86K
2018-10-24,6531.2,6593.8,6522.6,6530.7,98.74K
2018-10-25,6532.5,6544.8,6491.5,6507,97.43K
2018-10-26,6507,6570.5,6498.5,6510,97.17K
2018-10-27,6510,6534,6473.7,6494.2,76.72K
2018-10-28,6494.6,6502.2,6461.2,6486.1,93.97K
2018-10-29,6486.1,6498.4,6310.5,6335,160.52K
2018-10-30,6336.7,6469.9,6316.5,6325.7,128.21K
2018-10-31,6327.9,6405.7,6257.8,6365.9,129.06K
2018-11-01,6365.9,6421.8,6354.2,6400.5,124.16K
2018-11-02,6400.5,6444.3,6390.9,6424.7,135.87K
2018-11-03,6424.5,6429.5,6346.2,6386.2,112.84K
2018-11-04,6386.2,6508.9,6359.7,6478.2,128.76K
2018-11-05,6478.2,6489.2,6431.7,6459.7,128.51K
2018-11-06,6460.4,6509.6,6441.6,6502.8,154.87K
2018-11-07,6503.1,6594.3,6502,6565.3,170.76K
2018-11-08,6565.3,6577.3,6466.3,6474,159.30K
2018-11-09,6473.8,6496.1,6390,6412,151.60K
2018-11-10,6411.9,6461.7,6411.7,6427.1,115.87K
2018-11-11,6427.1,6451.7,6359,6446.1,127.40K
2018-11-12,6445,6475.9,6409.4,6435,130.16K
2018-11-13,6435,6466.8,6386.7,6429.2,137.60K
2018-11-14,6428.9,6453.3,5619.2,5842.4,438.21K
2018-11-15,5854,5878.5,5384.1,5718.9,375.86K
2018-11-16,5723.5,5747.7,5539.7,5636.2,224.12K
2018-11-17,5636.2,5645.5,5561.4,5621.8,156.51K
2018-11-18,5621,5727.9,5615.5,5658.3,158.68K
2018-11-19,5660.4,5662.5,4831.1,4883.8,478.26K
2018-11-20,4883.6,5013.4,4272.3,4524.6,714.08K
2018-11-21,4523,4743.7,4393,4638.7,412.74K
2018-11-22,4646.4,4695.7,4346.7,4356,261.85K
2018-11-23,4360.9,4455.6,4223.7,4398,348.99K
2018-11-24,4397.3,4494.6,3821.5,3920.4,382.72K
2018-11-25,3920.3,4198.4,3634.2,4062.2,619.95K
2018-11-26,4061,4179,3679.8,3837,571.04K
2018-11-27,3840.3,3920.6,3687.8,3866.5,457.27K
2018-11-28,3866.4,4391.8,3866.4,4265.4,533.04K
2018-11-29,4265.5,4440.1,4140.6,4296.5,414.46K
2018-11-30,4296.8,4340.6,3954.5,4039.7,444.52K
2018-12-01,4038.7,4299.1,3967.1,4196.2,316.30K
2018-12-02,4196.2,4316.1,4105.3,4160.4,298.63K
2018-12-03,4160.3,4177,3839.9,3897.8,355.10K
2018-12-04,3899.9,4082.9,3809.3,3958.5,326.71K
2018-12-05,3958.1,3974.1,3765.2,3771.6,341.60K
2018-12-06,3771.4,3887.2,3505.7,3508.6,467.54K
2018-12-07,3508.9,3626.6,3251.8,3422.2,639.33K
2018-12-08,3422.3,3507.7,3302.9,3430.4,424.40K
2018-12-09,3430.3,3677.6,3424.2,3567.5,327.93K
2018-12-10,3566.9,3622.4,3412.7,3460.5,394.49K
2018-12-11,3460.4,3485.9,3349.9,3407.7,418.53K
2018-12-12,3390.2,3510.2,3379.4,3466.1,391.17K
2018-12-13,3466.2,3474.4,3284.8,3315.3,435.89K
2018-12-14,3315.4,3336.6,3199.1,3247.8,445.56K
2018-12-15,3247.8,3282.3,3177,3228.7,332.95K
2018-12-16,3228.6,3305,3225.9,3247.9,335.69K
2018-12-17,3248.3,3597.4,3243.1,3526.1,534.78K
2018-12-18,3526,3683.1,3456.9,3668,698.53K
2018-12-19,3668.1,3924.7,3647.5,3687.1,792.40K
2018-12-20,3687.2,4140.3,3665.8,4076,958.58K
2018-12-21,4075.2,4153.1,3786.9,3850.9,748.76K
2018-12-22,3850.9,3977.2,3803.7,3964.4,554.59K
2018-12-23,3964.3,4037.1,3904.6,3944.4,572.21K
2018-12-24,3944.5,4208.2,3941.9,4026.1,716.29K
2018-12-25,4025.6,4030.7,3676.5,3762.5,670.94K
2018-12-26,3762.8,3841.9,3680.3,3793.7,567.11K
2018-12-27,3793.4,3822.6,3560.8,3586.9,543.44K
2018-12-28,3587.1,3900.3,3565.5,3861.6,565.24K
2018-12-29,3861.6,3899.6,3696,3706.8,505.41K
2018-12-30,3708.2,3837.7,3682.5,3815,519.17K
2018-12-31,3815.1,3819.6,3658.8,3709.4,545.83K
2019-01-01,3709.5,3814.3,3664.4,3809.4,469.11K
2019-01-02,3809.7,3894.8,3768.1,3873.8,554.47K
2019-01-03,3874.1,3875.8,3753,3780.1,450.32K
2019-01-04,3780.5,3823.9,3720,3802.7,488.70K
2019-01-05,3802.8,3846.7,3769,3785.4,468.45K
2019-01-06,3785.7,4034.1,3758.5,4004.1,529.89K
2019-01-07,4004.3,4028,3945.5,3985.9,500.88K
2019-01-08,3985.8,4070.5,3943.1,3971,514.08K
2019-01-09,3971,4014.2,3957.5,3978,473.42K
2019-01-10,3978.9,4007.7,3562.1,3603.7,697.31K
2019-01-11,3603.3,3655.7,3563.1,3616.5,551.64K
2019-01-12,3616.6,3633.9,3561.3,3597.2,435.06K
2019-01-13,3597.3,3617.6,3473.2,3490.2,452.79K
2019-01-14,3490.4,3672,3490.4,3638.1,539.93K
2019-01-15,3637.5,3660.8,3545.7,3571.3,544.85K
2019-01-16,3570.6,3644.1,3561.4,3588,487.34K
2019-01-17,3588.1,3636.7,3554.8,3626.4,525.10K
2019-01-18,3626.3,3627.9,3575.7,3605.6,488.16K
2019-01-19,3605.8,3715.2,3604.1,3677.8,537.06K
2019-01-20,3676.2,3699.1,3503.9,3542.3,563.31K
2019-01-21,3542.7,3561.4,3505.4,3536.7,394.17K
2019-01-22,3536.9,3607.9,3465.2,3580.1,447.70K
2019-01-23,3580.1,3608.3,3532.8,3561.5,445.87K
2019-01-24,3561.4,3587,3539.7,3574.3,428.60K
2019-01-25,3574.3,3582.6,3542.2,3572,448.89K
2019-01-26,3572,3652.5,3556.1,3570.9,432.55K
2019-01-27,3570.9,3583.2,3509.2,3555.6,464.02K
2019-01-28,3555.8,3561.2,3395.7,3442.8,620.85K
2019-01-29,3442.8,3450.1,3368.2,3414.8,585.46K
2019-01-30,3414.6,3479,3394.2,3460,600.25K
2019-01-31,3460,3484.7,3427,3437.2,477.07K
2019-02-01,3437.7,3485.7,3415.3,3467.9,481.58K
2019-02-02,3467.9,3514.5,3447.8,3502.5,443.60K
2019-02-03,3502.3,3507.8,3431.3,3459.1,451.66K
2019-02-04,3459,3479.7,3437.1,3462.8,503.92K
2019-02-05,3463,3485.9,3450.3,3468.4,460.95K
2019-02-06,3468.5,3478,3383.9,3404.3,514.21K
2019-02-07,3404.9,3421.8,3390.3,3397.7,471.36K
2019-02-08,3397.3,3721.1,3382.5,3661.7,699.23K
2019-02-09,3661.6,3675.3,3633.2,3661.4,454.80K
2019-02-10,3661,3680.6,3617.1,3679,501.90K
2019-02-11,3678.8,3681.1,3623.8,3631.8,517.28K
2019-02-12,3631.8,3656.4,3594.4,3632,545.82K
2019-02-13,3632,3663.5,3599.2,3611.5,558.02K
2019-02-14,3611.5,3624.5,3580.2,3592.6,498.14K
2019-02-15,3592.6,3648.3,3581.4,3604.7,516.21K
2019-02-16,3604.7,3641.9,3599.7,3616.8,485.63K
2019-02-17,3616.8,3689.9,3607.9,3664.2,580.51K
2019-02-18,3664.2,3903.7,3655.1,3896,933.15K
2019-02-19,3896.4,3993.8,3863.7,3914.3,1.44M
2019-02-20,3914.3,3983.6,3881.2,3972.4,698.01K
2019-02-21,3972,4011.5,3909.2,3936.6,668.16K
2019-02-22,3937.4,3983.1,3931.7,3965.2,649.55K
2019-02-23,3965.2,4152.6,3939.4,4120.4,727.85K
2019-02-24,4120.5,4194.2,3738.7,3755.2,977.78K
2019-02-25,3755.7,3870.7,3753.8,3833.7,765.87K
2019-02-26,3833.5,3845.5,3775,3810.3,2.09M
2019-02-27,3810.3,3836.4,3701.9,3814.6,2.82M
2019-02-28,3814.6,3883.7,3783.3,3816.6,2.31M
2019-03-01,3816.7,3855.8,3816.4,3821.9,1.74M
2019-03-02,3821.9,3843.2,3783.6,3823.1,1.61M
2019-03-03,3823.2,3836.6,3789.7,3809.5,1.51M
2019-03-04,3809.7,3828.4,3681.8,3715.9,2.85M
2019-03-05,3715.9,3873.2,3705.7,3857.2,3.82M
2019-03-06,3857.2,3887.3,3816.7,3863,2.52M
2019-03-07,3863.1,3907.4,3847.9,3875.1,2.60M
2019-03-08,3875.1,3929,3810.7,3865.9,2.96M
2019-03-09,3865.6,3964,3859.7,3944.3,2.48M
2019-03-10,3944.4,3944.5,3889.2,3915.2,1.89M
2019-03-11,3915.2,3935.5,3842.4,3870.3,3.19M
2019-03-12,3870.3,3900.1,3817.1,3886,2.90M
2019-03-13,3885.9,3894.7,3847.4,3865.1,2.28M
2019-03-14,3865.1,3914.7,3828.4,3879,2.86M
2019-03-15,3879,3935.7,3874.8,3924.3,3.11M
2019-03-16,3924.4,4050.6,3923.7,4006.4,3.46M
2019-03-17,4006.4,4009.8,3956.3,3981.5,1.87M
2019-03-18,3981.5,4032.3,3958.5,3990.2,2.62M
2019-03-19,3990.2,4029.9,3972.4,4017,2.99M
2019-03-20,4017,4050,3985.3,4041.2,3.18M
2019-03-21,4041.2,4064,3923.8,3982.2,3.88M
2019-03-22,3982.2,4005.7,3971.8,3990.4,2.83M
2019-03-23,3990.4,4018.2,3980.8,4002.5,2.00M
2019-03-24,4002.6,4005.7,3967,3994.7,2.04M
2019-03-25,3994.8,4000.5,3897.9,3937,2.86M
2019-03-26,3937.1,3950.7,3899.9,3942.8,2.53M
2019-03-27,3942.8,4043.3,3936.2,4041.7,2.78M
2019-03-28,4041.7,4041.7,4008.4,4025.6,2.11M
2019-03-29,4025.7,4123.1,4022.6,4102.2,3.30M
2019-03-30,4103.7,4138.1,4057.1,4111.8,2.55M
2019-03-31,4111.8,4121.9,4082.2,4102.3,2.43M
2019-04-01,4102.3,4159.1,4076.8,4145.1,3.22M
2019-04-02,4145.1,4899.6,4143.5,4859.3,14.77M
2019-04-03,4859.3,5278.4,4814,4968.7,13.83M
2019-04-04,4968.7,5042.5,4789.2,4902.4,1.05M
2019-04-05,4902.5,5029.4,4888.3,5010.2,851.72K
2019-04-06,5010,5198.4,4947.9,5046.2,952.18K
2019-04-07,5046.1,5219.5,5033.7,5173.6,841.27K
2019-04-08,5173.5,5300.6,5060.5,5245.2,928.23K
2019-04-09,5245,5245.9,5095.2,5158.4,784.62K
2019-04-10,5158.4,5404.1,5142.9,5307.8,837.51K
2019-04-11,5307.7,5337,4948,5022.6,943.49K
2019-04-12,5022.7,5080.5,4889.2,5054.2,779.14K
2019-04-13,5054.2,5093.4,5011.6,5051.8,577.16K
2019-04-14,5052,5153.5,5010.7,5134.8,566.38K
2019-04-15,5135.1,5168,4964.2,5032.3,688.20K
2019-04-16,5031.4,5198.4,5014.4,5180.9,631.05K
2019-04-17,5182.1,5230.9,5165.5,5208.3,806.52K
2019-04-18,5208.3,5293.1,5205,5264.7,727.97K
2019-04-19,5264.8,5282.4,5192.1,5241,787.09K
2019-04-20,5241,5327,5240.2,5290.2,782.32K
2019-04-21,5290.2,5308.2,5189.8,5243.5,811.41K
2019-04-22,5248.2,5370.2,5170.2,5346.7,920.77K
2019-04-23,5346.5,5594.4,5291.4,5511.6,900.00K
2019-04-24,5511.2,5589.6,5346.8,5415.6,994.04K
2019-04-25,5415.6,5528.2,5137.4,5209.1,955.36K
2019-04-26,5209.2,5469.3,5159.3,5298.3,1.03M
2019-04-27,5298.2,5318.1,5225.4,5265.9,833.13K
2019-04-28,5265.7,5332.5,5234.4,5302.3,681.41K
2019-04-29,5302.4,5322.9,5188.9,5235,775.82K
2019-04-30,5235.4,5336.6,5195.9,5320.8,697.42K
2019-05-01,5321.1,5396.3,5319.5,5384.2,623.64K
2019-05-02,5384.6,5530.8,5370,5493.8,722.23K
2019-05-03,5493.6,5844.2,5478.7,5766.8,1.04M
2019-05-04,5768,5899.2,5605,5830.9,920.61K
2019-05-05,5830.8,5838.2,5708.2,5774.9,709.02K
2019-05-06,5775.1,5801.4,5630.5,5745.1,755.39K
2019-05-07,5745.5,6019.8,5745.5,5849.5,955.88K
2019-05-08,5849.4,6011.3,5799.1,5990.3,757.13K
2019-05-09,5990.5,6206,5990,6191.5,799.96K
2019-05-10,6194.3,6466.6,6157.8,6386,907.94K
2019-05-11,6386.6,7373.8,6386.5,7190.3,1.31M
2019-05-12,7190,7518.9,6802.6,6984.8,1.35M
2019-05-13,6984.7,8058.3,6893.1,7806,1.20M
2019-05-14,7806.4,8323.9,7674,7994.6,1.33M
2019-05-15,7994.8,8225.3,7856.5,8164.6,1.13M
2019-05-16,8164.8,8293.3,7720.4,7871.8,1.18M
2019-05-17,7871.9,7924,6998.6,7359.5,1.43M
2019-05-18,7359.9,7458.5,7189.4,7262.6,865.53K
2019-05-19,7261.9,8253.4,7252.3,8157.2,1.08M
2019-05-20,8156.4,8156.4,7604,7965.3,958.81K
2019-05-21,7965,8056.8,7813.2,7930.3,804.88K
2019-05-22,7928.7,7999,7545.9,7635.7,821.40K
2019-05-23,7637.2,7939.1,7486.8,7852.1,815.14K
2019-05-24,7852.8,8124.1,7775.4,7970.1,868.47K
2019-05-25,7971.4,8090.1,7919.1,8027.4,691.27K
2019-05-26,8029.6,8718.6,7866.5,8630.2,872.12K
2019-05-27,8628.9,8902.8,8607.3,8760.1,907.96K
2019-05-28,8759.4,8794.1,8568.8,8716.3,763.20K
2019-05-29,8715.6,8747.2,8435.3,8647.8,15.43M
2019-05-30,8647.8,9045.9,8054.7,8271.9,1.04M
2019-05-31,8271.4,8578.8,8135,8558.3,858.41K
2019-06-01,8556.9,8615.8,8454,8545.7,686.75K
2019-06-02,8545.8,8807.7,8534.8,8728.6,614.54K
2019-06-03,8728.6,8734.9,8102.7,8124.8,739.45K
2019-06-04,8118.1,8118.1,7494,7685.5,966.95K
2019-06-05,7685.6,7885,7590.4,7779.1,762.94K
2019-06-06,7779.6,7861.4,7480.4,7784.9,651.82K
2019-06-07,7785.8,8099.4,7749.4,7985.2,588.87K
2019-06-08,7985.3,8044.4,7770.5,7901.4,485.81K
2019-06-09,7901.6,7937.5,7516.9,7635,554.48K
2019-06-10,7635,8012.8,7523.6,7987.8,641.38K
2019-06-11,7987.8,8010.4,7714.5,7888,579.00K
2019-06-12,7888,8198.1,7805.8,8133.1,607.89K
2019-06-13,8132.4,8306.1,8028.6,8219,574.21K
2019-06-14,8218.6,8685.3,8153.2,8656.1,643.17K
2019-06-15,8655.8,8856.7,8582.3,8812.5,608.69K
2019-06-16,8812.2,9332,8771.1,8962.5,849.77K
2019-06-17,8961,9438.1,8959.8,9318.8,738.80K
2019-06-18,9318.9,9336.1,8962.7,9080.6,723.17K
2019-06-19,9080.7,9295.1,9044,9255.4,587.57K
2019-06-20,9255,9583.9,9188.4,9517,693.62K
2019-06-21,9517.7,10184.3,9517.4,10179.3,769.12K
2019-06-22,10178.1,11160.5,10031.3,10721.7,1.09M
2019-06-23,10721.5,11361.3,10557.8,10897.1,683.79K
2019-06-24,10897.3,11114.4,10622.6,11046.4,566.96K
2019-06-25,11046.6,11833.9,11033.7,11809.9,781.09K
2019-06-26,11811.6,13929.8,11747.3,13063.8,1.48M
2019-06-27,13062.4,13422,10493.5,11287.8,1.59M
2019-06-28,11288.4,12461.8,10970.5,12409.1,1.09M
2019-06-29,12408,12422.9,11490.8,11906.5,834.62K
2019-06-30,11906,12179.3,10765.4,10818.6,880.77K
2019-07-01,10821.4,11254.5,10041.6,10616.6,1.04M
2019-07-02,10615.5,10923.5,9728.5,10835.9,1.12M
2019-07-03,10835.9,11931.8,10835.9,11900.8,998.73K
2019-07-04,11899.3,11948,11087.1,11163.1,840.34K
2019-07-05,11159.7,11381.8,10810.3,10970.2,772.67K
2019-07-06,10969.8,11650.2,10967.9,11268,688.96K
2019-07-07,11267.9,11524.6,11108.1,11415.9,601.93K
2019-07-08,11415.8,12332.3,11304.8,12252.6,695.60K
2019-07-09,12250.6,12772.9,12111.2,12541.5,847.84K
2019-07-10,12542.8,13134.4,11594.9,12110.6,1.11M
2019-07-11,12111.6,12111.6,11029,11342.3,943.13K
2019-07-12,11343.7,11881.4,11109.8,11762.1,738.17K
2019-07-13,11762.8,11798.4,10839.4,11364.9,747.71K
2019-07-14,11364.3,11448.7,10128.9,10200.1,840.76K
2019-07-15,10199.9,11064.7,9885.4,10845.9,956.52K
2019-07-16,10844,11019.5,9375.3,9424.8,1.05M
2019-07-17,9425.1,9983.6,9082.6,9723.2,1.03M
2019-07-18,9723.1,10787.1,9390,10651.4,974.49K
2019-07-19,10651.6,10758.4,10160.7,10571.5,727.79K
2019-07-20,10571.9,11155.6,10462,10826.7,668.94K
2019-07-21,10827,10883.8,10442.5,10714.4,562.17K
2019-07-22,10715.1,10806.3,10196.5,10412.5,591.27K
2019-07-23,10412.8,10414.7,9865.4,9888.7,663.38K
2019-07-24,9887.2,9945.3,9584,9804.3,639.54K
2019-07-25,9804.7,10203.5,9776.6,9945.3,545.85K
2019-07-26,9945.2,10436.1,9724.2,9831,493.75K
2019-07-27,9830.4,10232.3,9389.1,9492.1,661.89K
2019-07-28,9491.1,9798.5,9401.1,9727.8,518.59K
2019-07-29,9728.5,9835.4,9502.5,9580.9,510.90K
2019-07-30,9580,9703,9483,9580.7,511.51K
2019-07-31,9580.3,10100,9562.4,10082,589.84K
2019-08-01,10081.9,10459,9890.6,10380,608.37K
2019-08-02,10380.5,10664.8,10330.5,10520.1,578.29K
2019-08-03,10519.9,10893.6,10504.5,10815.7,508.75K
2019-08-04,10816.1,11017.7,10568.8,10934.6,585.71K
2019-08-05,10934.8,11922.3,10934.8,11816.8,769.63K
2019-08-06,11817.6,12291.9,11237,11480.9,807.58K
2019-08-07,11481,12114.5,11406.4,12013.9,702.85K
2019-08-08,12015.9,12236.6,11727,12191.6,592.15K
2019-08-09,12190,12225.3,11885,12089.8,558.72K
2019-08-10,12090.5,12185,11281.6,11314.5,570.74K
2019-08-11,11314.6,11728.4,11146.1,11517.2,435.83K
2019-08-12,11505.1,11508.6,11267.3,11394.2,391.08K
2019-08-13,11395,11445.6,10793.2,10892.9,540.78K
2019-08-14,10894.2,10894.5,9965.5,10049.4,745.59K
2019-08-15,10053.3,10448.2,9580.1,10303.4,930.05K
2019-08-16,10300.9,10734,9788.6,10335.6,798.67K
2019-08-17,10335.5,10460.7,10016.3,10218.1,497.77K
2019-08-18,10219.3,10494.9,10086.7,10312.7,441.11K
2019-08-19,10312.8,10923.9,10267.8,10910.7,519.01K
2019-08-20,10911.2,10941.6,10581,10752.6,515.47K
2019-08-21,10753.3,10797.8,9908,10141.5,717.65K
2019-08-22,10141.1,10218.2,9777,10105,520.75K
2019-08-23,10104.9,10434.3,9921.4,10388.7,436.26K
2019-08-24,10389.4,10415.9,9917.5,10131,463.85K
2019-08-25,10132.1,10307,9935.2,10136.3,422.53K
2019-08-26,10136,10568.2,10136,10371.8,568.77K
2019-08-27,10372.2,10387.6,10060.2,10184.8,419.81K
2019-08-28,10184.7,10271.3,9629.6,9729.4,580.29K
2019-08-29,9729.1,9729.1,9343,9491,509.13K
2019-08-30,9494.1,9675.7,9370.2,9585.4,413.92K
2019-08-31,9585.5,9677.5,9457.3,9594.4,311.49K
2019-09-01,9594.7,9799.5,9533.6,9729.3,322.66K
2019-09-02,9728.8,10431.5,9720.3,10348.8,542.79K
2019-09-03,10348.1,10756.8,10283.5,10612.3,578.79K
2019-09-04,10611.6,10783.6,10388.6,10568.2,504.45K
2019-09-05,10567.8,10630.7,10469.9,10566.9,402.09K
2019-09-06,10566.7,10896.2,10227.4,10309.3,643.02K
2019-09-07,10306.9,10556.4,10302.3,10461.1,393.57K
2019-09-08,10461.6,10578,10266.3,10402.8,339.73K
2019-09-09,10402.1,10478,10095.7,10309,473.76K
2019-09-10,10308.7,10379.8,9970.7,10105.4,383.22K
2019-09-11,10104.9,10257.5,9908.9,10162.5,413.06K
